epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,218794,1.20103,0.54155,1.35492,0.95341,0.9046,0.96143,0.62537,1.27259,0.55743,1.64566,0.00109,0.00109,0.00109
92,219832,1.1998,0.53741,1.35615,0.95341,0.9046,0.96136,0.62542,1.27249,0.55743,1.6456,0.000991,0.000991,0.000991
93,220872,1.19206,0.53712,1.35202,0.95454,0.90352,0.96099,0.62503,1.27282,0.5577,1.64585,0.000892,0.000892,0.000892
94,221909,1.18699,0.53258,1.34591,0.95468,0.90231,0.96089,0.62473,1.27335,0.55754,1.64632,0.000793,0.000793,0.000793
95,222946,1.1869,0.53365,1.3457,0.95515,0.90307,0.96089,0.62459,1.2738,0.55732,1.64681,0.000694,0.000694,0.000694
96,223985,1.1836,0.53114,1.34475,0.95516,0.90243,0.96095,0.62437,1.27441,0.55724,1.64731,0.000595,0.000595,0.000595
97,225023,1.18435,0.53014,1.3435,0.95442,0.90292,0.96093,0.62411,1.27475,0.55719,1.64758,0.000496,0.000496,0.000496
98,226061,1.17446,0.52853,1.33253,0.95499,0.90219,0.96099,0.62424,1.27495,0.5569,1.64767,0.000397,0.000397,0.000397
99,227100,1.18088,0.52895,1.34214,0.95402,0.90364,0.96073,0.6244,1.27508,0.55683,1.64782,0.000298,0.000298,0.000298
100,228139,1.18355,0.53151,1.345,0.95171,0.90556,0.96087,0.62481,1.27507,0.55677,1.64769,0.000199,0.000199,0.000199
