epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,181423,1.20381,0.54396,1.35563,0.95495,0.90395,0.95865,0.62902,1.27032,0.56569,1.63486,0.002476,0.002476,0.002476
78,183099,1.20267,0.54435,1.35512,0.9563,0.90157,0.95874,0.62908,1.27079,0.56631,1.63513,0.002377,0.002377,0.002377
79,184776,1.20473,0.54286,1.35435,0.95558,0.90179,0.95869,0.62877,1.27152,0.56688,1.63553,0.002278,0.002278,0.002278
80,186437,1.19919,0.53735,1.35084,0.95587,0.90267,0.95904,0.6293,1.2708,0.56654,1.63499,0.002179,0.002179,0.002179
81,188100,1.19391,0.53874,1.348,0.95525,0.90388,0.95869,0.62919,1.27081,0.56641,1.63499,0.00208,0.00208,0.00208
82,189777,1.19705,0.53902,1.34949,0.95735,0.90307,0.95935,0.62999,1.2699,0.56555,1.634,0.001981,0.001981,0.001981
83,191475,1.19597,0.53552,1.34687,0.95703,0.904,0.95926,0.63046,1.26958,0.56478,1.63341,0.001882,0.001882,0.001882
84,193188,1.18606,0.53037,1.34022,0.95814,0.90436,0.95923,0.63052,1.26957,0.56392,1.63322,0.001783,0.001783,0.001783
85,194888,1.18108,0.52797,1.33604,0.95742,0.90448,0.95906,0.6303,1.2695,0.56331,1.63323,0.001684,0.001684,0.001684
86,196471,1.18684,0.52832,1.343,0.95682,0.90482,0.95916,0.63022,1.27018,0.5636,1.63395,0.001585,0.001585,0.001585
87,197901,1.18502,0.52905,1.34099,0.95658,0.90532,0.95965,0.62993,1.27052,0.56334,1.63444,0.001486,0.001486,0.001486
88,199336,1.18163,0.52693,1.33884,0.95696,0.90527,0.9594,0.62964,1.27142,0.56336,1.63519,0.001387,0.001387,0.001387
89,200777,1.17378,0.52502,1.33533,0.95664,0.90508,0.95958,0.62961,1.27187,0.56332,1.63561,0.001288,0.001288,0.001288
90,202222,1.17594,0.52397,1.33571,0.95788,0.90508,0.95967,0.62942,1.27219,0.56361,1.63584,0.001189,0.001189,0.001189
91,203665,1.17184,0.52183,1.3324,0.95726,0.90532,0.95947,0.62936,1.27271,0.56356,1.63636,0.00109,0.00109,0.00109
92,205109,1.17397,0.5194,1.33465,0.95652,0.90508,0.95932,0.62939,1.27327,0.56399,1.6368,0.000991,0.000991,0.000991
93,206570,1.16631,0.51808,1.33125,0.95789,0.90412,0.95951,0.62894,1.27425,0.5644,1.63735,0.000892,0.000892,0.000892
94,208014,1.16263,0.51162,1.32649,0.95763,0.90388,0.95929,0.62901,1.27448,0.56439,1.63747,0.000793,0.000793,0.000793
95,209453,1.16187,0.51589,1.32686,0.95837,0.90403,0.95932,0.62875,1.27505,0.56445,1.63776,0.000694,0.000694,0.000694
96,210649,1.15491,0.5144,1.32235,0.95903,0.90243,0.95925,0.62827,1.27586,0.56448,1.63845,0.000595,0.000595,0.000595
97,211782,1.15774,0.51048,1.32239,0.95919,0.90311,0.95907,0.6284,1.27656,0.56439,1.63901,0.000496,0.000496,0.000496
98,212903,1.14957,0.50925,1.31371,0.95736,0.90472,0.95938,0.6281,1.27687,0.56464,1.63925,0.000397,0.000397,0.000397
99,214021,1.15343,0.51013,1.3214,0.95753,0.90436,0.95904,0.6284,1.27737,0.56483,1.63947,0.000298,0.000298,0.000298
100,215141,1.15421,0.5127,1.32337,0.95837,0.90388,0.9592,0.62824,1.27792,0.56486,1.64007,0.000199,0.000199,0.000199
